,lga,hhid,item_desc,sector_name,state_name,expenditure,income,credit
134435,3603,360028,CANDLES,RURAL,Zamfara,20.0,,
134436,3603,360028,FIREWOOD,RURAL,Zamfara,200.0,,
134466,3603,360029,FIREWOOD,RURAL,Zamfara,450.0,,
134490,3603,360030,KEROSENE,RURAL,Zamfara,200.0,,
134496,3603,360030,FIREWOOD,RURAL,Zamfara,500.0,,
134498,3603,360030,PETROL,RURAL,Zamfara,2500.0,,
134520,3608,360031,KEROSENE,RURAL,Zamfara,120.0,,
134526,3608,360031,FIREWOOD,RURAL,Zamfara,300.0,,
134556,3608,360032,FIREWOOD,RURAL,Zamfara,200.0,,
134580,3608,360033,KEROSENE,RURAL,Zamfara,600.0,,
134586,3608,360033,FIREWOOD,RURAL,Zamfara,500.0,,
134588,3608,360033,PETROL,RURAL,Zamfara,1200.0,,
134610,3608,360034,KEROSENE,RURAL,Zamfara,400.0,,
134614,3608,360034,ELECTRICITY,RURAL,Zamfara,500.0,,
134616,3608,360034,FIREWOOD,RURAL,Zamfara,400.0,,
134618,3608,360034,PETROL,RURAL,Zamfara,1500.0,,
134700,3608,360037,KEROSENE,RURAL,Zamfara,200.0,,
134730,3608,360038,KEROSENE,RURAL,Zamfara,500.0,,
134736,3608,360038,FIREWOOD,RURAL,Zamfara,300.0,,
134766,3608,360039,FIREWOOD,RURAL,Zamfara,250.0,,
134796,3608,360040,FIREWOOD,RURAL,Zamfara,300.0,,
134820,3613,360041,KEROSENE,RURAL,Zamfara,230.0,,
134828,3613,360041,PETROL,RURAL,Zamfara,800.0,,
134850,3613,360042,KEROSENE,RURAL,Zamfara,170.0,,
134856,3613,360042,FIREWOOD,RURAL,Zamfara,200.0,,
134880,3613,360043,KEROSENE,RURAL,Zamfara,500.0,,
134888,3613,360043,PETROL,RURAL,Zamfara,1400.0,,
134910,3613,360044,KEROSENE,RURAL,Zamfara,600.0,,
134918,3613,360044,PETROL,RURAL,Zamfara,2000.0,,
134940,3613,360045,KEROSENE,RURAL,Zamfara,300.0,,
134948,3613,360045,PETROL,RURAL,Zamfara,500.0,,
134970,3613,360046,KEROSENE,RURAL,Zamfara,300.0,,
134978,3613,360046,PETROL,RURAL,Zamfara,600.0,,
135006,3613,360047,FIREWOOD,RURAL,Zamfara,200.0,,
135030,3613,360048,KEROSENE,RURAL,Zamfara,450.0,,
135036,3613,360048,FIREWOOD,RURAL,Zamfara,200.0,,
135066,3613,360049,FIREWOOD,RURAL,Zamfara,150.0,,
135096,3613,360050,FIREWOOD,RURAL,Zamfara,300.0,,
135120,3610,360051,KEROSENE,RURAL,Zamfara,120.0,,
135126,3610,360051,FIREWOOD,RURAL,Zamfara,400.0,,
135150,3610,360052,KEROSENE,RURAL,Zamfara,150.0,,
135156,3610,360052,FIREWOOD,RURAL,Zamfara,300.0,,
135158,3610,360052,PETROL,RURAL,Zamfara,1000.0,,
135159,3610,360052,DIESEL,RURAL,Zamfara,700.0,,
135180,3610,360053,KEROSENE,RURAL,Zamfara,400.0,,
135188,3610,360053,PETROL,RURAL,Zamfara,1000.0,,
135210,3610,360054,KEROSENE,RURAL,Zamfara,450.0,,
135218,3610,360054,PETROL,RURAL,Zamfara,1200.0,,
135240,3610,360055,KEROSENE,RURAL,Zamfara,420.0,,
135270,3610,360056,KEROSENE,RURAL,Zamfara,400.0,,
135300,3610,360057,KEROSENE,RURAL,Zamfara,400.0,,
135306,3610,360057,FIREWOOD,RURAL,Zamfara,300.0,,
135330,3610,360058,KEROSENE,RURAL,Zamfara,450.0,,
135336,3610,360058,FIREWOOD,RURAL,Zamfara,200.0,,
135396,3610,360060,FIREWOOD,RURAL,Zamfara,700.0,,
135420,3601,360061,KEROSENE,RURAL,Zamfara,400.0,,
135426,3601,360061,FIREWOOD,RURAL,Zamfara,400.0,,
135428,3601,360061,PETROL,RURAL,Zamfara,800.0,,
135450,3601,360062,KEROSENE,RURAL,Zamfara,170.0,,
135480,3601,360063,KEROSENE,RURAL,Zamfara,400.0,,
135488,3601,360063,PETROL,RURAL,Zamfara,1200.0,,
135510,3601,360064,KEROSENE,RURAL,Zamfara,500.0,,
135518,3601,360064,PETROL,RURAL,Zamfara,1200.0,,
135570,3601,360066,KEROSENE,RURAL,Zamfara,400.0,,
135600,3601,360067,KEROSENE,RURAL,Zamfara,500.0,,
135606,3601,360067,FIREWOOD,RURAL,Zamfara,200.0,,
135630,3601,360068,KEROSENE,RURAL,Zamfara,450.0,,
135636,3601,360068,FIREWOOD,RURAL,Zamfara,250.0,,
135666,3601,360069,FIREWOOD,RURAL,Zamfara,500.0,,
135720,3612,360071,KEROSENE,URBAN,Zamfara,140.0,,
135750,3612,360072,KEROSENE,URBAN,Zamfara,300.0,,
135780,3612,360073,KEROSENE,URBAN,Zamfara,300.0,,
135786,3612,360073,FIREWOOD,URBAN,Zamfara,400.0,,
135788,3612,360073,PETROL,URBAN,Zamfara,700.0,,
135810,3612,360074,KEROSENE,URBAN,Zamfara,300.0,,
135816,3612,360074,FIREWOOD,URBAN,Zamfara,600.0,,
135870,3612,360076,KEROSENE,URBAN,Zamfara,300.0,,
135900,3612,360077,KEROSENE,URBAN,Zamfara,450.0,,
135906,3612,360077,FIREWOOD,URBAN,Zamfara,150.0,,
135930,3612,360078,KEROSENE,URBAN,Zamfara,500.0,,
135936,3612,360078,FIREWOOD,URBAN,Zamfara,250.0,,
135966,3612,360079,FIREWOOD,URBAN,Zamfara,300.0,,
136020,3606,360081,KEROSENE,RURAL,Zamfara,250.0,,
136050,3606,360082,KEROSENE,RURAL,Zamfara,180.0,,
136056,3606,360082,FIREWOOD,RURAL,Zamfara,230.0,,
136080,3606,360083,KEROSENE,RURAL,Zamfara,450.0,,
136088,3606,360083,PETROL,RURAL,Zamfara,1300.0,,
136110,3606,360084,KEROSENE,RURAL,Zamfara,400.0,,
136118,3606,360084,PETROL,RURAL,Zamfara,800.0,,
136200,3606,360087,KEROSENE,RURAL,Zamfara,450.0,,
136206,3606,360087,FIREWOOD,RURAL,Zamfara,200.0,,
136230,3606,360088,KEROSENE,RURAL,Zamfara,500.0,,
136236,3606,360088,FIREWOOD,RURAL,Zamfara,200.0,,
136324,3706,370001,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136328,3706,370001,PETROL,URBAN,FCT Abuja,12000.0,,
136350,3706,370002,KEROSENE,URBAN,FCT Abuja,4000.0,,
136354,3706,370002,ELECTRICITY,URBAN,FCT Abuja,3500.0,,
136384,3706,370003,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136388,3706,370003,PETROL,URBAN,FCT Abuja,8000.0,,
136410,3706,370004,KEROSENE,URBAN,FCT Abuja,600.0,,
136414,3706,370004,ELECTRICITY,URBAN,FCT Abuja,2500.0,,
136418,3706,370004,PETROL,URBAN,FCT Abuja,5000.0,,
136440,3706,370005,KEROSENE,URBAN,FCT Abuja,1500.0,,
136444,3706,370005,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136470,3706,370006,KEROSENE,URBAN,FCT Abuja,4500.0,,
136474,3706,370006,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136478,3706,370006,PETROL,URBAN,FCT Abuja,8000.0,,
136504,3706,370007,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136530,3706,370008,KEROSENE,URBAN,FCT Abuja,4000.0,,
136534,3706,370008,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136560,3706,370009,KEROSENE,URBAN,FCT Abuja,3000.0,,
136564,3706,370009,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136590,2504,370010,KEROSENE,URBAN,Nasarawa,1000.0,,
136593,2504,370010,OTHER LIQUID COOKING FUEL,URBAN,Nasarawa,400.0,,
136594,2504,370010,ELECTRICITY,URBAN,Nasarawa,4000.0,,
136620,3706,370011,KEROSENE,URBAN,FCT Abuja,1000.0,,
136624,3706,370011,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136627,3706,370011,CHARCOAL,URBAN,FCT Abuja,1000.0,,
136650,3706,370012,KEROSENE,URBAN,FCT Abuja,1400.0,,
136654,3706,370012,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136657,3706,370012,CHARCOAL,URBAN,FCT Abuja,2000.0,,
136680,3706,370013,KEROSENE,URBAN,FCT Abuja,2000.0,,
136684,3706,370013,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136710,3706,370014,KEROSENE,URBAN,FCT Abuja,2400.0,,
136714,3706,370014,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136740,3706,370015,KEROSENE,URBAN,FCT Abuja,1000.0,,
136744,3706,370015,ELECTRICITY,URBAN,FCT Abuja,1500.0,,
136770,3706,370017,KEROSENE,URBAN,FCT Abuja,2000.0,,
136774,3706,370017,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136777,3706,370017,CHARCOAL,URBAN,FCT Abuja,1200.0,,
136804,3706,370018,ELECTRICITY,URBAN,FCT Abuja,4000.0,,
136806,3706,370018,FIREWOOD,URBAN,FCT Abuja,2400.0,,
136809,3706,370018,DIESEL,URBAN,FCT Abuja,6000.0,,
136834,3706,370019,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136836,3706,370019,FIREWOOD,URBAN,FCT Abuja,1000.0,,
136864,3706,370020,ELECTRICITY,URBAN,FCT Abuja,2000.0,,
136866,3706,370020,FIREWOOD,URBAN,FCT Abuja,2000.0,,
136924,3702,370022,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136928,3702,370022,PETROL,URBAN,FCT Abuja,16000.0,,
136950,3702,370023,KEROSENE,URBAN,FCT Abuja,2000.0,,
136954,3702,370023,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
136980,3702,370024,KEROSENE,URBAN,FCT Abuja,700.0,,
136984,3702,370024,ELECTRICITY,URBAN,FCT Abuja,6800.0,,
136988,3702,370024,PETROL,URBAN,FCT Abuja,15000.0,,
137010,3706,370025,KEROSENE,URBAN,FCT Abuja,2400.0,,
137014,3706,370025,ELECTRICITY,URBAN,FCT Abuja,3000.0,,
137044,3702,370026,ELECTRICITY,URBAN,FCT Abuja,3500.0,,
137048,3702,370026,PETROL,URBAN,FCT Abuja,21000.0,,
137070,3702,370027,KEROSENE,URBAN,FCT Abuja,2500.0,,
137074,3702,370027,ELECTRICITY,URBAN,FCT Abuja,2500.0,,
137104,3702,370028,ELECTRICITY,URBAN,FCT Abuja,10000.0,,
137108,3702,370028,PETROL,URBAN,FCT Abuja,36000.0,,
137130,3702,370030,KEROSENE,URBAN,FCT Abuja,2500.0,,
137134,3702,370030,ELECTRICITY,URBAN,FCT Abuja,4000.0,,
137138,3702,370030,PETROL,URBAN,FCT Abuja,20000.0,,
137198,3706,370032,PETROL,RURAL,FCT Abuja,2000.0,,
137288,3706,370035,PETROL,RURAL,FCT Abuja,1600.0,,
137408,3706,370039,PETROL,RURAL,FCT Abuja,10000.0,,
137438,3706,370040,PETROL,RURAL,FCT Abuja,1200.0,,
0,115,10001,,URBAN,Abia,,67800.0,
1,115,10001,,URBAN,Abia,,42300.0,
2,115,10001,,URBAN,Abia,,12000.0,
3,115,10002,,URBAN,Abia,,150000.0,
4,115,10002,,URBAN,Abia,,64200.0,
5,115,10003,,URBAN,Abia,,210000.0,
6,115,10003,,URBAN,Abia,,102000.0,
7,115,10005,,URBAN,Abia,,80000.0,
8,115,10005,,URBAN,Abia,,18000.0,
9,115,10006,,URBAN,Abia,,74000.0,
10,115,10006,,URBAN,Abia,,48000.0,
11,115,10008,,URBAN,Abia,,260000.0,
12,115,10008,,URBAN,Abia,,67000.0,
13,105,10009,,RURAL,Abia,,136000.0,
14,105,10009,,RURAL,Abia,,94000.0,
15,115,10010,,URBAN,Abia,,85000.0,
16,115,10010,,URBAN,Abia,,140000.0,
17,104,10011,,RURAL,Abia,,35800.0,
18,104,10012,,RURAL,Abia,,68000.0,
19,104,10012,,RURAL,Abia,,94000.0,
20,104,10012,,RURAL,Abia,,47000.0,
21,104,10013,,RURAL,Abia,,33200.0,
22,104,10013,,RURAL,Abia,,5000.0,
23,104,10013,,RURAL,Abia,,5000.0,
24,104,10013,,RURAL,Abia,,5000.0,
25,104,10014,,RURAL,Abia,,43000.0,
26,104,10015,,RURAL,Abia,,12000.0,
27,104,10016,,RURAL,Abia,,75800.0,
28,104,10016,,RURAL,Abia,,82600.0,
29,104,10017,,RURAL,Abia,,30000.0,
30,104,10017,,RURAL,Abia,,25000.0,
31,104,10018,,RURAL,Abia,,30000.0,
32,106,10021,,RURAL,Abia,,1000.0,
33,106,10029,,RURAL,Abia,,3000.0,
34,111,10033,,URBAN,Abia,,33750.0,
35,111,10033,,URBAN,Abia,,20000.0,
36,111,10040,,URBAN,Abia,,210000.0,
37,102,10041,,URBAN,Abia,,86000.0,
38,102,10047,,URBAN,Abia,,33200.0,
39,102,10047,,URBAN,Abia,,30000.0,
40,102,10047,,URBAN,Abia,,38000.0,
41,102,10054,,URBAN,Abia,,40000.0,
42,102,10057,,URBAN,Abia,,12000.0,
43,102,10059,,URBAN,Abia,,10000.0,
44,107,10070,,RURAL,Abia,,5000.0,
45,117,10076,,RURAL,Abia,,8000.0,
46,117,10077,,RURAL,Abia,,38600.0,
47,110,10084,,RURAL,Abia,,15000.0,
48,322,10093,,RURAL,Akwa Ibom,,40000.0,
49,105,10096,,RURAL,Abia,,2000.0,
50,105,10100,,RURAL,Abia,,1500.0,
51,105,10100,,RURAL,Abia,,1500.0,
52,108,10104,,RURAL,Abia,,800.0,
53,108,10107,,RURAL,Abia,,5000.0,
54,108,10109,,RURAL,Abia,,54000.0,
55,108,10110,,RURAL,Abia,,3000.0,
56,209,20004,,RURAL,Adamawa,,30000.0,
57,221,20017,,RURAL,Adamawa,,12000.0,
58,201,20027,,RURAL,Adamawa,,30000.0,
59,201,20030,,RURAL,Adamawa,,52000.0,
60,214,20074,,RURAL,Adamawa,,47000.0,
61,214,20074,,RURAL,Adamawa,,42000.0,
62,214,20075,,RURAL,Adamawa,,120000.0,
63,214,20075,,RURAL,Adamawa,,80000.0,
64,214,20076,,RURAL,Adamawa,,10000.0,
65,214,20078,,RURAL,Adamawa,,29288.0,
66,215,20083,,URBAN,Adamawa,,4000.0,
67,215,20085,,URBAN,Adamawa,,20980.0,
68,215,20087,,URBAN,Adamawa,,85000.0,
69,207,20099,,RURAL,Adamawa,,38000.0,
70,205,20102,,RURAL,Adamawa,,50000.0,
71,205,20102,,RURAL,Adamawa,,35000.0,
72,205,20106,,RURAL,Adamawa,,47227.0,
73,331,30001,,URBAN,Akwa Ibom,,90000.0,
74,331,30001,,URBAN,Akwa Ibom,,10000.0,
75,331,30002,,URBAN,Akwa Ibom,,10000.0,
76,331,30002,,URBAN,Akwa Ibom,,8000.0,
77,331,30002,,URBAN,Akwa Ibom,,20000.0,
78,331,30003,,URBAN,Akwa Ibom,,45000.0,
79,331,30005,,URBAN,Akwa Ibom,,67540.0,
80,331,30005,,URBAN,Akwa Ibom,,67540.0,
81,331,30005,,URBAN,Akwa Ibom,,65300.0,
82,331,30005,,URBAN,Akwa Ibom,,65300.0,
83,331,30006,,URBAN,Akwa Ibom,,60000.0,
84,331,30010,,URBAN,Akwa Ibom,,200000.0,
85,331,30010,,URBAN,Akwa Ibom,,56430.0,
86,331,30010,,URBAN,Akwa Ibom,,45000.0,
87,331,30011,,URBAN,Akwa Ibom,,12000.0,
88,331,30011,,URBAN,Akwa Ibom,,2000.0,
89,331,30018,,URBAN,Akwa Ibom,,30000.0,
90,331,30020,,URBAN,Akwa Ibom,,7000.0,
91,316,30025,,RURAL,Akwa Ibom,,7000.0,
92,316,30029,,RURAL,Akwa Ibom,,10000.0,
93,316,30029,,RURAL,Akwa Ibom,,15000.0,
94,307,30044,,URBAN,Akwa Ibom,,100000.0,
95,307,30049,,URBAN,Akwa Ibom,,63000.0,
96,307,30049,,URBAN,Akwa Ibom,,42000.0,
97,307,30050,,RURAL,Akwa Ibom,,48000.0,
98,321,30051,,RURAL,Akwa Ibom,,53000.0,
99,321,30058,,RURAL,Akwa Ibom,,20000.0,
100,321,30060,,RURAL,Akwa Ibom,,20000.0,
101,329,30070,,RURAL,Akwa Ibom,,85000.0,
102,323,30072,,RURAL,Akwa Ibom,,59000.0,
103,323,30074,,RURAL,Akwa Ibom,,700.0,
104,323,30076,,RURAL,Akwa Ibom,,75000.0,
105,323,30076,,RURAL,Akwa Ibom,,72000.0,
106,313,30091,,RURAL,Akwa Ibom,,20000.0,
107,331,30092,,URBAN,Akwa Ibom,,50000.0,
108,313,30094,,RURAL,Akwa Ibom,,15000.0,
109,313,30095,,RURAL,Akwa Ibom,,6000.0,
110,313,30096,,RURAL,Akwa Ibom,,50000.0,
111,301,30101,,URBAN,Akwa Ibom,,108000.0,
112,301,30101,,URBAN,Akwa Ibom,,98700.0,
113,301,30102,,URBAN,Akwa Ibom,,18000.0,
114,301,30105,,URBAN,Akwa Ibom,,60000.0,
115,326,30115,,RURAL,Akwa Ibom,,51000.0,
116,326,30119,,RURAL,Akwa Ibom,,30865.0,
117,305,30128,,RURAL,Akwa Ibom,,5000.0,
118,312,30139,,RURAL,Akwa Ibom,,67150.0,
119,305,30143,,RURAL,Akwa Ibom,,70000.0,
120,305,30143,,RURAL,Akwa Ibom,,62000.0,
121,314,30145,,URBAN,Akwa Ibom,,28000.0,
122,314,30145,,URBAN,Akwa Ibom,,5000.0,
123,418,40007,,URBAN,Anambra,,3500.0,
124,418,40008,,URBAN,Anambra,,30000.0,
125,418,40008,,URBAN,Anambra,,15000.0,
126,417,40017,,URBAN,Anambra,,30000.0,
127,417,40019,,URBAN,Anambra,,67255.0,
128,417,40020,,URBAN,Anambra,,38000.0,
129,414,40039,,URBAN,Anambra,,28500.0,
130,415,40043,,URBAN,Anambra,,57000.0,
131,413,40053,,RURAL,Anambra,,50000.0,
132,413,40054,,RURAL,Anambra,,25000.0,
133,413,40054,,RURAL,Anambra,,8000.0,
134,413,40056,,RURAL,Anambra,,1800.0,
135,413,40057,,RURAL,Anambra,,40000.0,
136,413,40058,,RURAL,Anambra,,40000.0,
137,413,40059,,RURAL,Anambra,,10000.0,
138,413,40060,,RURAL,Anambra,,7000.0,
139,405,40067,,RURAL,Anambra,,7000.0,
140,405,40073,,RURAL,Anambra,,35000.0,
141,405,40076,,RURAL,Anambra,,2500.0,
142,405,40079,,RURAL,Anambra,,2000.0,
143,419,40082,,RURAL,Anambra,,30000.0,
144,419,40085,,RURAL,Anambra,,45000.0,
145,419,40085,,RURAL,Anambra,,10000.0,
146,419,40089,,RURAL,Anambra,,5000.0,
147,412,40103,,RURAL,Anambra,,36000.0,
148,412,40104,,RURAL,Anambra,,20000.0,
149,412,40106,,RURAL,Anambra,,22000.0,
150,412,40108,,RURAL,Anambra,,40000.0,
151,412,40111,,RURAL,Anambra,,28000.0,
152,412,40115,,RURAL,Anambra,,15000.0,
153,410,40123,,RURAL,Anambra,,43000.0,
154,407,40136,,RURAL,Anambra,,2000.0,
155,403,40139,,RURAL,Anambra,,25620.0,
156,410,40144,,URBAN,Anambra,,9000.0,
157,410,40146,,URBAN,Anambra,,40000.0,
158,406,40150,,URBAN,Anambra,,19000.0,
159,410,40158,,URBAN,Anambra,,2500.0,
160,410,40158,,URBAN,Anambra,,2000.0,
161,401,40164,,URBAN,Anambra,,5000.0,
162,421,40171,,URBAN,Anambra,,2500.0,
163,421,40172,,URBAN,Anambra,,2000.0,
164,421,40180,,URBAN,Anambra,,33000.0,
165,411,40183,,URBAN,Anambra,,12000.0,
166,411,40183,,URBAN,Anambra,,35000.0,
167,411,40184,,URBAN,Anambra,,42000.0,
168,411,40185,,URBAN,Anambra,,45000.0,
169,411,40187,,URBAN,Anambra,,30000.0,
170,411,40189,,URBAN,Anambra,,47000.0,
171,401,40199,,RURAL,Anambra,,1000.0,
172,506,50004,,RURAL,Bauchi,,500.0,
173,506,50004,,RURAL,Bauchi,,500.0,
174,506,50005,,RURAL,Bauchi,,8000.0,
175,506,50009,,RURAL,Bauchi,,36000.0,
176,502,50013,,URBAN,Bauchi,,160000.0,
177,502,50013,,URBAN,Bauchi,,65000.0,
178,502,50014,,URBAN,Bauchi,,10000.0,
179,502,50015,,URBAN,Bauchi,,90000.0,
180,502,50017,,URBAN,Bauchi,,30000.0,
181,502,50018,,URBAN,Bauchi,,10000.0,
182,502,50020,,URBAN,Bauchi,,38000.0,
183,502,50036,,RURAL,Bauchi,,500.0,
184,502,50036,,RURAL,Bauchi,,10000.0,
185,504,50041,,RURAL,Bauchi,,26000.0,
186,504,50044,,RURAL,Bauchi,,22000.0,
187,504,50047,,RURAL,Bauchi,,22000.0,
188,504,50049,,RURAL,Bauchi,,28000.0,
189,514,50068,,RURAL,Bauchi,,46000.0,
190,501,50072,,RURAL,Bauchi,,36500.0,
191,501,50074,,RURAL,Bauchi,,700.0,
192,501,50075,,RURAL,Bauchi,,24000.0,
193,514,50101,,URBAN,Bauchi,,21000.0,
194,514,50105,,URBAN,Bauchi,,5000.0,
195,514,50107,,URBAN,Bauchi,,50000.0,
196,514,50110,,URBAN,Bauchi,,47000.0,
197,510,50121,,URBAN,Bauchi,,10000.0,
198,510,50123,,URBAN,Bauchi,,47000.0,
199,510,50124,,URBAN,Bauchi,,40000.0,
200,510,50125,,URBAN,Bauchi,,95000.0,
201,510,50125,,URBAN,Bauchi,,38000.0,
202,510,50126,,URBAN,Bauchi,,40000.0,
203,510,50127,,URBAN,Bauchi,,105000.0,
204,510,50129,,URBAN,Bauchi,,105000.0,
205,510,50129,,URBAN,Bauchi,,55000.0,
206,510,50130,,URBAN,Bauchi,,150000.0,
207,510,50141,,RURAL,Bauchi,,20000.0,
208,602,60001,,RURAL,Bayelsa,,30000.0,
209,606,60012,,RURAL,Bayelsa,,28000.0,
210,606,60012,,RURAL,Bayelsa,,67000.0,
211,607,60031,,RURAL,Bayelsa,,63000.0,
212,608,60033,,URBAN,Bayelsa,,17000.0,
213,607,60035,,RURAL,Bayelsa,,60000.0,
214,607,60040,,RURAL,Bayelsa,,90000.0,
215,601,60041,,RURAL,Bayelsa,,115000.0,
216,601,60042,,RURAL,Bayelsa,,30000.0,
217,601,60045,,RURAL,Bayelsa,,25000.0,
218,601,60046,,RURAL,Bayelsa,,8000.0,
219,601,60047,,RURAL,Bayelsa,,236000.0,
220,605,60056,,RURAL,Bayelsa,,144000.0,
221,605,60057,,RURAL,Bayelsa,,145000.0,
222,605,60057,,RURAL,Bayelsa,,120000.0,
223,605,60058,,RURAL,Bayelsa,,144000.0,
224,605,60059,,RURAL,Bayelsa,,100.0,
225,608,60060,,URBAN,Bayelsa,,160000.0,
226,608,60060,,URBAN,Bayelsa,,10000.0,
227,608,60061,,RURAL,Bayelsa,,21000.0,
228,608,60061,,RURAL,Bayelsa,,35000.0,
229,608,60063,,RURAL,Bayelsa,,40000.0,
230,608,60066,,RURAL,Bayelsa,,1500.0,
231,608,60068,,RURAL,Bayelsa,,15000.0,
232,2212,60070,,URBAN,Kogi,,70000.0,
233,705,70021,,RURAL,Benue,,29700.0,
234,705,70026,,RURAL,Benue,,4500.0,
235,722,70034,,RURAL,Benue,,12000.0,
236,722,70038,,RURAL,Benue,,58500.0,
237,719,70090,,URBAN,Benue,,70000.0,
238,715,70137,,RURAL,Benue,,59000.0,
239,715,70145,,URBAN,Benue,,74000.0,
240,715,70147,,URBAN,Benue,,48375.0,
241,813,80002,,RURAL,Borno,,46000.0,
242,813,80002,,RURAL,Borno,,92000.0,
243,813,80004,,RURAL,Borno,,80000.0,
244,813,80004,,RURAL,Borno,,28000.0,
245,813,80004,,RURAL,Borno,,30000.0,
246,813,80004,,RURAL,Borno,,12000.0,
247,813,80005,,RURAL,Borno,,90000.0,
248,813,80005,,RURAL,Borno,,58000.0,
249,813,80005,,RURAL,Borno,,50000.0,
250,813,80007,,RURAL,Borno,,12000.0,
251,821,80027,,URBAN,Borno,,7000.0,
252,821,80029,,URBAN,Borno,,15000.0,
253,812,80084,,RURAL,Borno,,23000.0,
254,805,80091,,RURAL,Borno,,38000.0,
255,805,80091,,RURAL,Borno,,38000.0,
256,805,80092,,RURAL,Borno,,25000.0,
257,805,80093,,RURAL,Borno,,4000.0,
258,805,80095,,RURAL,Borno,,16000.0,
259,805,80095,,RURAL,Borno,,9800.0,
260,805,80097,,RURAL,Borno,,75000.0,
261,805,80098,,RURAL,Borno,,85000.0,
262,805,80100,,RURAL,Borno,,125000.0,
263,805,80100,,RURAL,Borno,,96000.0,
264,815,80201,,RURAL,Borno,,18000.0,
265,815,80201,,RURAL,Borno,,8000.0,
266,815,80202,,RURAL,Borno,,8100.0,
267,815,80202,,RURAL,Borno,,8000.0,
268,815,80203,,RURAL,Borno,,45000.0,
269,815,80204,,RURAL,Borno,,300000.0,
270,815,80209,,RURAL,Borno,,80000.0,
271,908,90002,,URBAN,Cross River,,12000.0,
272,908,90003,,URBAN,Cross River,,1500.0,
273,908,90004,,URBAN,Cross River,,10000.0,
274,908,90004,,URBAN,Cross River,,8000.0,
275,908,90006,,URBAN,Cross River,,105000.0,
276,908,90010,,URBAN,Cross River,,170000.0,
277,908,90010,,URBAN,Cross River,,105000.0,
278,903,90017,,URBAN,Cross River,,46500.0,
279,917,90037,,URBAN,Cross River,,85000.0,
280,917,90037,,URBAN,Cross River,,55000.0,
281,901,90043,,RURAL,Cross River,,63000.0,
282,907,90063,,RURAL,Cross River,,7000.0,
283,907,90066,,RURAL,Cross River,,37000.0,
284,907,90067,,RURAL,Cross River,,132000.0,
285,907,90070,,RURAL,Cross River,,75000.0,
286,912,90071,,RURAL,Cross River,,52800.0,
287,912,90074,,RURAL,Cross River,,8000.0,
288,912,90074,,RURAL,Cross River,,58000.0,
289,912,90076,,RURAL,Cross River,,45000.0,
290,912,90076,,RURAL,Cross River,,48000.0,
291,912,90077,,RURAL,Cross River,,54000.0,
292,916,90082,,RURAL,Cross River,,55500.0,
293,916,90086,,RURAL,Cross River,,10000.0,
294,916,90088,,RURAL,Cross River,,18000.0,
295,916,90089,,RURAL,Cross River,,60000.0,
296,905,90101,,RURAL,Cross River,,5000.0,
297,905,90106,,RURAL,Cross River,,58000.0,
298,905,90108,,RURAL,Cross River,,22000.0,
299,914,90112,,RURAL,Cross River,,38000.0,
300,914,90112,,RURAL,Cross River,,26000.0,
301,914,90113,,RURAL,Cross River,,15000.0,
302,1014,100008,,RURAL,Delta,,15000.0,
303,1014,100008,,RURAL,Delta,,15000.0,
304,1014,100008,,RURAL,Delta,,15000.0,
305,1001,100014,,RURAL,Delta,,7000.0,
306,1001,100020,,RURAL,Delta,,3000.0,
307,1008,100036,,RURAL,Delta,,15000.0,
308,1008,100036,,RURAL,Delta,,15000.0,
309,1008,100038,,RURAL,Delta,,100000.0,
310,1008,100044,,RURAL,Delta,,32000.0,
311,1021,100054,,RURAL,Delta,,15000.0,
312,1021,100056,,RURAL,Delta,,45000.0,
313,1021,100059,,RURAL,Delta,,50000.0,
314,1012,100061,,RURAL,Delta,,62000.0,
315,1012,100065,,RURAL,Delta,,55000.0,
316,1012,100066,,RURAL,Delta,,67500.0,
317,1012,100067,,RURAL,Delta,,56000.0,
318,1012,100070,,RURAL,Delta,,90000.0,
319,1010,100072,,RURAL,Delta,,150000.0,
320,1010,100072,,RURAL,Delta,,35000.0,
321,1010,100073,,RURAL,Delta,,24000.0,
322,1010,100075,,RURAL,Delta,,30000.0,
323,1010,100076,,RURAL,Delta,,20000.0,
324,1010,100079,,RURAL,Delta,,130000.0,
325,1010,100079,,RURAL,Delta,,80000.0,
326,1010,100080,,RURAL,Delta,,90000.0,
327,1005,100092,,URBAN,Delta,,85000.0,
328,1005,100096,,URBAN,Delta,,120000.0,
329,1018,100111,,URBAN,Delta,,87000.0,
